N,P,K,temperature,humidity,ph,rainfall,label
79,38,39,24.333781471943098,88.41694437218887,6.496907703548999,153.01570478248848,Jute
68,49,37,24.490422220923012,88.41681594455233,6.2398116080478045,169.89048250082016,Jute
89,53,35,25.816592728552514,78.19335099957252,6.719523060309048,167.0799200534732,Jute
64,48,43,24.679906022797837,80.29418679069401,7.161865946958946,153.17593644880495,Jute
99,49,40,25.505107568643112,82.28946575465123,6.2648018219585,179.18589885422688,Jute
77,58,44,23.90130032317898,76.58492150716039,7.425523044483221,150.98625038549466,Jute
85,58,39,25.080564456121905,80.43819851899184,6.93645414978296,190.31390021309286,Jute
83,51,36,23.96113996018326,83.62090130768276,6.233196520693745,196.07199995183413,Jute
80,53,43,24.3464046362989,75.68549853217029,6.671603313782898,185.44792157148925,Jute
83,45,43,23.87534863019252,86.60912882531943,6.76699146007955,181.72285862697368,Jute
99,54,36,23.947971354050985,70.7112438016089,6.1116960277094785,155.33063637511475,Jute
64,51,38,25.424644055718197,88.08372041345403,6.1403163262095015,157.01592803118027,Jute
90,43,42,23.259703007589344,85.6074917139986,6.192200028274513,176.6516837895804,Jute
99,53,44,24.462512247274788,80.88566334016033,6.583594231178209,194.02463281694023,Jute
82,46,38,25.958222217158347,83.36468541330075,6.526433204951873,154.20443563841744,Jute
98,38,36,25.067828179335745,70.45360017069862,6.640902436260292,192.04838334571022,Jute
87,58,44,24.75276001427869,77.90874864647765,6.448474051388777,182.24409761524026,Jute
85,53,40,24.201545551591284,76.57079870915152,7.2519810766803,181.3405103047226,Jute
97,56,39,23.703291521575846,80.57956552150367,6.480656601893019,159.6662763652345,Jute
70,45,35,25.163218441916147,75.74201119918325,7.357351901199024,182.80600252879034,Jute
82,59,35,24.6990147766602,81.32214016609245,6.125015906979982,183.70579465675107,Jute
84,57,41,24.268004233762877,76.24448577106821,6.235733061284868,195.21323018059798,Jute
98,38,38,23.01773626396534,70.7203510254432,6.790130758343695,169.81638635598858,Jute
67,37,40,23.132826593123735,78.50215133687853,6.968046395820314,165.54576554238355,Jute
93,54,42,23.51195580571929,74.99347656790326,6.654274643867171,156.18587991723132,Jute
86,44,44,24.409652847077993,81.82108204689847,6.040185390290586,163.37414177374168,Jute
75,46,38,24.04231177065448,83.88645878225644,6.196041949069052,165.19276647296454,Jute
94,43,41,25.554776888537013,82.37356050578128,6.076035931895521,182.48071629088645,Jute
97,59,35,25.666635411296454,87.68460687211196,6.01941113963884,160.54597086847875,Jute
81,48,36,25.15575152775406,89.39358868198904,7.467093815551507,157.4082270249029,Jute
89,43,39,24.194503260046076,84.5148981294335,6.715041234068617,174.69145047517313,Jute
80,44,42,23.45964083692302,86.56422818116668,6.6627212804119464,150.10384936305192,Jute
79,39,38,23.4138004818433,82.71484440016624,6.442718441780862,171.75096821250773,Jute
99,45,43,24.99366998374136,75.1002237212917,7.2406887981402175,165.9100566019786,Jute
89,57,35,25.39198926088263,86.04024384526467,7.388440618762841,195.10603555556514,Jute
93,37,38,23.549710165703672,72.06499940696077,7.352262724076581,153.00478836786255,Jute
70,54,38,24.144775573035737,77.61633214727883,6.61264338661219,163.15858047263237,Jute
62,37,43,23.353685859092767,89.98625074533369,6.712340277395809,182.28439438981079,Jute
72,51,43,25.493849445084365,86.77306128679194,7.147797975677024,158.43361891988766,Jute
72,55,42,24.784073397518643,81.4591403064327,6.6696560948957515,170.93197494514553,Jute
83,51,35,24.25066902431806,78.52198783767699,6.934798118963137,188.33718268470682,Jute
99,40,39,25.7693019779858,89.25675927984796,7.143656666208793,168.01296647727398,Jute
65,42,43,24.24882155158819,89.11425658056713,6.6827337477810005,169.42613148158156,Jute
88,50,44,24.567602509271254,73.70742140279202,6.734359046702791,176.09712375755493,Jute
71,39,43,23.60958863297533,85.21710601006532,6.398104438269896,150.45117651297994,Jute
77,45,42,23.574153656779867,81.55718729746658,6.656871412339934,190.22219912451644,Jute
84,48,36,24.63290451019672,73.5474913527504,6.284014819516587,186.24422319820016,Jute
70,41,40,23.726257354514022,75.08801455837815,6.428298153917267,181.14630784849604,Jute
79,42,36,25.477003870393716,88.211039653872,7.436124509665487,178.78717084742777,Jute
80,42,37,24.930921378150625,81.96249805923063,7.176060684798887,162.04480196954827,Jute
93,42,42,25.787134851655228,82.78015355148946,7.159348560986516,168.38966331292212,Jute
61,38,42,23.66109958762127,71.00204929947955,7.382309823004432,157.5782015224027,Jute
76,54,37,23.38359520777545,85.07073475535043,7.325252486845019,160.06702165714492,Jute
95,47,36,24.865029390621775,78.77586005894943,7.188526524864235,160.87548106892643,Jute
95,54,38,23.944475190662434,74.86076943413183,6.379540656171029,151.6661813790648,Jute
65,50,41,25.726319488630736,72.91027185973311,7.124305283815653,162.87938852557534,Jute
95,41,37,23.392854748732788,89.69661737680327,7.414810471617278,151.33324270684705,Jute
67,35,38,23.828587912493305,81.42129280539879,6.846690476813512,182.41833476662313,Jute
66,58,38,24.226915860167207,85.61600564583128,6.700918563615214,160.79333891345271,Jute
94,59,39,23.33878814883408,80.35267976867067,7.315311621072646,176.22949928576818,Jute
61,43,44,23.523394749325927,84.82264995837507,6.6217085263796704,160.90795936290328,Jute
95,48,38,24.93681530131189,80.84330915963137,6.104819711032135,163.24030453287426,Jute
95,41,37,25.96417375923089,84.03028408799514,6.639730620180924,195.04821382038585,Jute
75,56,43,25.24294921561184,80.60759959177966,6.134132523411845,163.47795332156093,Jute
90,52,38,23.285321557679993,71.57797348309549,6.610455585821727,180.9787848099162,Jute
77,47,42,24.277746125879187,71.48057885118436,7.209382831071877,170.9993859461819,Jute
99,39,35,25.91447391312336,89.96948193313648,7.362421665830748,179.32937943185394,Jute
89,45,39,25.220779170269083,78.06167710976038,6.66055658543554,179.9569595202291,Jute
76,54,39,25.793105714544915,78.93047565066612,6.021963733852431,172.33400624588444,Jute
82,46,44,24.009972326323496,78.65994773228022,6.811883810746185,189.44580170148288,Jute
76,44,41,25.770456918105435,71.09939509397677,6.521324365201979,169.6543411647738,Jute
82,36,43,24.448977278341204,74.00398594594611,6.341153214721047,178.80907301799343,Jute
98,38,40,24.277179614991923,81.74050431113486,6.627919290968194,179.07452901787002,Jute
77,37,42,24.478703046313203,87.11431211106407,6.813431065317011,169.4481235269642,Jute
67,49,43,25.848921879730828,85.13952515259368,6.9680698366036165,162.2592391287349,Jute
84,48,35,23.826863304822755,77.64611892257615,6.107154230054745,185.43636621895044,Jute
98,41,43,25.51514741957219,70.54470344500052,7.48750894463012,192.8489054466508,Jute
71,54,38,23.171772323098534,85.71389113830017,6.683189008216777,167.90366952370238,Jute
88,48,37,23.171724788581166,89.13013441700471,6.734069432944589,173.01989851922906,Jute
76,54,35,25.11786345078237,77.92787372432703,6.077530310102294,156.03639606847872,Jute
87,35,42,25.66485357785017,77.6689811711423,7.467815610555112,171.48818815573878,Jute
81,58,40,25.427079410550682,73.66389532615773,6.815872343505932,173.2351325209956,Jute
91,43,40,25.973162224674944,75.15685278859797,7.407206990542213,167.71688652089452,Jute
68,41,35,25.99304854733351,80.58284837930451,6.403704163837927,178.4862974418834,Jute
80,42,36,25.543563930922332,85.64733572601351,6.7930530371326645,194.5050122581569,Jute
85,51,43,24.96898319200856,84.6835545920849,6.14515178907008,151.6857880713552,Jute
74,40,44,24.41762617670504,87.65665167197847,6.729709851391975,166.98833320139457,Jute
61,48,43,25.974819237855105,76.41832991101435,6.127393534510521,154.8676128692609,Jute
66,55,41,25.797406245729324,73.47865385025472,7.053004475607242,169.22395210550553,Jute
79,36,36,23.157545434425106,84.67840839589677,6.03898537779655,160.93413488597054,Jute
81,57,44,23.105674142032566,80.90237507694027,6.43023230444193,178.4497142974193,Jute
89,48,41,25.60737436949986,81.51625967134669,6.261561987355611,171.69368871021396,Jute
69,38,37,23.021210461378182,84.90036237449335,6.4546038547967015,169.828519178274,Jute
112,16,34,24.517685553088217,53.63764592765584,6.345861773753973,152.08287959789678,Coffee
116,27,31,24.576284937125543,55.83213299352505,6.531831854078826,150.7018259775624,Coffee
92,37,33,23.488670369502962,69.15223261639548,7.209464025525623,184.0180371131442,Coffee
94,33,31,23.500806372226016,59.5645940971349,6.579062761319693,184.5118357210739,Coffee
89,27,30,23.869890959457898,51.74796066733995,7.143865443603852,153.07158646057508,Coffee
86,30,33,23.19490649876381,58.945310599953565,7.171877252996495,118.50760128054829,Coffee
119,37,31,23.595377028671482,55.85351778969588,6.255584289315392,127.30559830428268,Coffee
109,38,32,26.65729153094483,64.38595687723733,7.349638371085794,133.72910980568355,Coffee
97,39,30,24.97570894099834,69.04692672356677,6.147080849446034,122.29254515562639,Coffee
94,39,34,26.886958550143387,55.83391808823669,7.300911097640315,125.12302127227869,Coffee
83,39,26,25.406491631405032,55.9666680189993,7.114492397425259,171.26557349212663,Coffee
116,27,32,25.576180726585743,67.96381612034135,6.627072905689239,165.85197982571344,Coffee
89,21,30,24.63589179180324,53.91342948614693,6.546342339267753,186.54483417458616,Coffee
118,16,28,23.956656174556088,52.3685424023538,7.4754172305504145,172.46383029443413,Coffee
108,20,32,23.167953749662452,53.21573086620373,6.574070871057378,152.39967129300243,Coffee
84,28,32,24.18471983802232,62.8265436072372,7.3849458520556714,164.51317715472476,Coffee
118,19,28,26.8814469413739,59.82055314007667,6.836613425689906,151.52281599761199,Coffee
106,24,29,25.02285480246867,62.1499075639991,6.5155221959673035,163.1896064110149,Coffee
96,38,28,23.72436403359289,58.80792618677065,7.473562486878684,172.983302678773,Coffee
113,18,25,25.887005574718756,68.43092579944363,6.794084739350955,122.30326020694287,Coffee
93,37,28,24.35313681369978,55.49390609987085,7.366658621005181,126.27087382020328,Coffee
96,36,34,26.336100044149095,58.5143813912439,7.293973310979005,119.01288219088585,Coffee
103,20,25,25.19627059784245,59.859229558629536,6.368900302825045,176.1125114102291,Coffee
111,31,25,25.586709234783946,53.58472133202839,6.210820710237225,173.1103051234051,Coffee
106,33,32,26.329369112818874,60.01480442926723,7.398146001566211,183.43972650773424,Coffee
119,30,30,25.776547055607693,50.94009004906782,6.453137651934459,137.8733869625345,Coffee
83,29,27,26.56000292796617,65.43597475821387,6.128611668019309,156.18143995003192,Coffee
85,22,31,24.363792433824525,56.27533243972667,7.04332358246999,121.5302350702022,Coffee
107,31,27,24.981273480100768,69.37152022552591,6.8477917463426135,179.07685315219442,Coffee
108,37,30,25.609538966103305,51.115478142324044,6.951982503616459,159.75514479978528,Coffee
87,17,25,25.859113844053088,51.18179716312687,6.950718278846857,129.15016559747448,Coffee
104,16,29,26.780661156476302,56.146853121433075,6.949048394801092,149.40412156161375,Coffee
115,35,33,26.14648550490236,51.48520626969604,6.775629801152356,112.86216610938132,Coffee
108,19,26,23.056766624829812,54.21393928830342,6.52859221737327,126.36857415255587,Coffee
88,28,26,24.18175773729901,62.84884497287178,6.3581654113569135,133.01484811088716,Coffee
101,18,30,23.582138856247457,53.050337828471925,6.877665868015655,176.0241283668505,Coffee
108,33,32,26.833345145299717,61.700437926621554,6.546672529259008,183.50286700147592,Coffee
83,35,26,24.059711819132243,50.98216080173859,7.184544186050765,127.88890701935487,Coffee
93,28,29,23.25882507644701,62.911428762777255,6.135699084504511,159.21620131727903,Coffee
97,38,32,25.779089158821833,67.28605023595043,6.52448770970793,123.19698992361357,Coffee
93,38,29,25.665781151450453,50.29194751579095,6.736976970030682,154.48079808544728,Coffee
89,28,25,23.280059310766703,65.00958951078302,6.702888112827317,159.60888777621025,Coffee
114,31,33,23.41842033733648,53.40078875875126,6.721857728836245,163.07045395797508,Coffee
87,18,27,25.52739643797619,67.90628486249872,6.127208457668456,144.16096795575578,Coffee
106,28,25,23.713706483424467,66.43959931651656,6.9105827254195455,124.37660528178515,Coffee
99,23,25,26.16132307461126,60.86533079103289,6.462568906005983,129.63267243329122,Coffee
118,26,27,24.59701045050879,51.151626459494594,7.398998706122747,167.80535656449294,Coffee
84,18,27,26.5320908757487,57.49453582999258,6.603602377774708,141.44625183918316,Coffee
93,16,33,26.938334105973468,51.8642299750763,6.144110535749276,138.72298426145554,Coffee
91,39,34,25.25159009400265,51.84426870427995,6.717938299327596,138.77440597939307,Coffee
111,16,31,26.883096029832124,57.18216080769725,7.233331165465513,183.7880398097725,Coffee
94,32,31,23.442311755588594,58.064432942367986,7.106657913899728,142.72321310839274,Coffee
102,38,33,24.783759033365904,64.58723908017907,6.554586305730144,154.88127782845916,Coffee
83,16,33,26.908599935998314,63.667702084378305,6.7572556064710225,129.05725940675953,Coffee
89,20,33,24.808074177886667,55.168425295567666,6.400748529134248,158.73362167211673,Coffee
92,20,29,26.025486120820496,63.89173413255001,7.095260110676442,190.44758525509945,Coffee
80,17,34,23.67065949096081,54.82338612873461,7.262163572980093,174.22178989346253,Coffee
87,21,31,25.022143224163777,53.802483073182366,7.01604718715738,137.51799747627132,Coffee
98,33,32,25.829942646776807,53.53877013398582,6.162726486178161,158.3041974576201,Coffee
113,16,30,23.081928691959323,54.12217070521613,6.832636616612744,129.98884959233473,Coffee
82,15,25,24.895346411298096,68.29901367626431,7.42260282251779,137.99974695482163,Coffee
81,16,27,24.044315881831835,62.0033602153961,6.088353993788854,128.72538790899975,Coffee
96,35,28,26.413713876465874,69.2466465428553,6.815416594400481,162.62731120429422,Coffee
87,32,28,24.33119465112675,51.383229075637644,7.013652917818428,151.62930748358357,Coffee
112,33,28,25.928916198241065,62.363469924393065,7.009957809583331,123.47228515964912,Coffee
112,35,25,26.826334906678643,65.41917008168829,6.744014235416948,198.0944016429655,Coffee
86,28,33,26.16826347698788,60.921396053062374,7.013688882752056,167.2506224591882,Coffee
84,15,30,23.710923652969083,50.02744751584402,6.209832302886311,172.82663857970988,Coffee
96,36,27,25.24598252806008,64.16049357686535,7.185373772212275,167.41912058351227,Coffee
96,30,27,23.922716954171868,65.62899342847061,6.692988816327142,179.5442970400332,Coffee
95,34,31,23.829092075300274,56.53840031710477,7.266870627594935,161.36070289929,Coffee
96,15,26,26.90430128214924,53.265297242194,7.460989778633884,120.05154268509415,Coffee
108,22,25,24.61637919259405,60.72364630741586,6.7438147642945125,171.55997392077768,Coffee
92,17,25,24.94258915914496,68.41826521106344,7.4684994951977925,176.88086916631704,Coffee
100,32,32,26.942424625850713,65.43673490217256,7.0452271198443555,112.28050037519796,Coffee
109,22,31,25.746960608897023,64.08694617549405,6.692750406232351,119.5949728774792,Coffee
103,33,34,25.432762627796038,60.7826833634658,6.861135777008927,157.07573191424123,Coffee
94,22,34,26.1859693040864,65.82521286006697,6.8456060270077685,123.07190443717549,Coffee
91,38,27,23.181615409635448,53.14707430960934,6.010731732843843,112.4190937746545,Coffee
111,23,33,23.633902847740632,62.1595830738226,7.073064836175327,144.61363940160567,Coffee
108,26,28,23.79943331581155,66.70410014935031,6.304448213952743,140.62591098642847,Coffee
108,20,28,23.43777002689974,66.26346871157025,6.164451147023979,151.80416537573004,Coffee
80,33,25,25.98332031153024,62.16461764518799,6.050359171526855,121.99725564866823,Coffee
101,34,25,23.558326598515237,51.61423144975912,6.99070976872342,183.22779657932583,Coffee
102,15,30,24.950561835265855,65.03183948299733,6.097640887417451,170.83035279232095,Coffee
103,30,25,25.8581795176437,58.97465485727719,6.157153440432844,166.0197773735079,Coffee
80,31,33,24.64223602821864,57.96583204414424,7.432005995698419,166.13087421040353,Coffee
119,24,29,26.1246202497721,54.573227324399184,6.918141782129375,138.70514178865724,Coffee
82,34,25,23.009614868394774,54.39779584512032,6.125882150272237,173.32308218273494,Coffee
